"repeat","dim","snr","delta","rank","tolKKTres","maxOuterIter","maxtime","Z",
1,150,0.5,0.7,1,4,10000,180,0.10469,0.047453,0.13358,0.044977,0.033007,0.032054,0.17201,-0.070748,0.19895,-0.019053,-0.034861,-0.04537,-0.050908,-0.009663,-0.077474,0.097048,-0.0047686,0.001758,0.03484,0.044028,-0.13909,0.054157,0.061236,0.046224,-0.0053392,-0.10082,0.051911,-0.14747,0.098039,-0.0047262,0.044532,0.054489,-0.010435,0.00038539,0.059081,-0.0094308,0.040699,0.078467,0.044467,-0.052187,-0.053664,0.059769,-0.14011,-0.045753,0.035178,0.024185,-0.14096,-0.15115,0.043348,0.034213,0.01039,-0.12505,0.029568,0.0758,-0.0047785,-0.037113,0.10193,0.12634,0.13288,-0.10127,0.098158,-0.11904,0.0013174,-0.0064241,0.056349,-0.082541,-0.0030834,0.089423,0.015135,-0.15004,-0.073817,-0.11008,0.0078045,0.024598,0.10204,-0.087068,-0.037245,0.080246,-0.020124,0.094307,-0.027957,0.019134,0.0069016,-0.043198,-0.073403,0.055146,-0.11137,-0.079224,-0.14111,0.044294,0.012301,-0.031503,0.036409,-0.043833,-0.12946,0.052747,-0.048353,-0.043731,-0.022911,0.025144,0.063564,-0.10464,-0.0098952,0.015337,-0.0048198,-0.033843,-0.057978,0.043072,0.051227,-0.070326,-0.071062,0.077827,0.068933,0.063355,0.021173,-0.0017575,0.045491,-0.098487,-0.08672,-0.057832,0.035128,-0.14435,0.093135,0.056431,-0.11004,0.10705,0.065678,-0.068107,-0.038429,-0.048809,-0.1203,-0.14769,-0.08097,-0.017729,0.0092788,-0.01175,0.053454,0.040583,-0.13891,0.069237,0.21757,0.097809,-0.11797,-0.11483,0.29749,0.0078905,-0.016868,-0.001343,-0.092363,-0.17165,
,,,,,,,,-0.16351,-0.22614,-0.034706,0.055764,-0.057205,0.10629,-0.058449,-0.034444,0.024691,0.032977,0.0063416,-0.11035,-0.11024,-0.10528,0.044222,-0.033877,0.20698,-0.024441,-0.038566,-0.059898,-0.0043862,0.013397,-0.059591,0.030693,-0.026686,-0.094178,-0.088768,0.083666,0.041541,0.087135,0.05611,-0.039283,0.058629,0.010597,-0.0084612,0.10082,0.064635,-0.046031,0.013792,-0.062214,0.010763,-0.01378,0.10268,0.03539,-0.058612,-0.029152,0.010356,-0.075827,0.061578,-0.067424,0.023396,0.065892,0.017276,-0.060064,-0.072007,0.02553,0.035012,-0.010366,0.094562,0.021765,-0.15498,0.0023587,0.10062,0.032509,0.087969,-0.027113,0.032971,0.03995,-0.073041,0.1298,-0.080478,-0.02345,0.093674,0.015467,0.078509,0.13039,-0.076417,-0.056844,-0.10465,-0.036355,-0.027199,-0.037298,0.15354,0.16228,-0.011706,0.013107,-0.075741,0.03415,0.064448,0.055915,0.070722,0.051591,0.088235,-0.048863,0.048396,-0.10194,0.074092,0.079986,0.014997,0.085494,0.031844,-0.023796,-0.088125,-0.064412,0.18882,-0.006964,-0.079256,0.0086713,0.078084,-0.071837,0.010919,0.18613,-0.0721,-0.15589,-0.095782,0.12497,-0.10926,-0.057452,-0.046503,0.0024249,-0.072778,-0.11609,0.025134,0.090504,0.038772,-0.19218,0.038347,-0.043841,0.14756,0.17023,-0.086178,0.01349,0.032264,-0.01706,-0.037293,-0.11118,0.051237,0.10386,0.042191,-0.23698,-0.057063,0.11589,-0.086372,0.061264,-0.062744,-0.078141,-0.071831,-0.0012291,0.037991,0.010657,
,,,,,,,,0.078729,-0.18937,0.0036118,0.09558,-0.13313,-0.048471,-0.022904,-0.076968,0.0047618,0.097365,0.14623,0.029738,-0.094897,0.0047001,-0.067045,-0.053776,0.035815,-0.14052,0.022531,-0.021912,-0.071961,0.14578,0.068031,-0.022613,-0.093828,-0.0089266,-0.12062,0.06738,-0.071016,-0.05523,0.03037,0.065673,0.00027489,0.047474,-0.1513,-0.044084,-0.0075896,-0.10523,-0.048061,-0.034465,-0.091645,0.11279,-0.096686,0.038437,-0.043425,-0.046039,0.064039,0.04105,0.055674,0.077949,-0.034585,-0.0097714,-0.19409,-0.069892,0.08441,0.066477,-0.18374,-0.029368,-0.039819,-0.098613,-0.098588,-0.0059893,-0.17404,0.027119,-0.087082,-0.034007,0.024924,-0.13718,-0.037104,-0.1659,-0.09225,-0.061341,-0.040461,0.0096814,-0.026872,-0.015523,0.022827,-0.02188,0.001695,-0.09058,0.12694,-0.02936,0.0019581,-0.14109,-0.0095285,-0.10354,-0.063516,-0.17437,-0.02941,0.05035,0.047519,-0.0057952,0.044191,-0.030778,-0.056655,-0.02014,0.025739,-0.012296,0.055194,-0.008729,-0.044058,0.066646,-0.019494,-0.087832,0.099563,0.083123,0.056277,0.041616,0.043887,-0.11605,-0.01541,0.028179,-0.018701,-0.0060666,-0.026549,0.058067,-0.21304,0.047551,0.078563,0.021962,0.033958,0.039467,0.061197,0.079853,0.016645,-0.020684,0.10804,-0.035805,-0.035325,0.12663,-0.0040049,0.061668,0.07344,-0.092981,0.056067,-0.13186,0.061988,0.0072314,-0.035534,-0.057593,0.049697,-0.00346,-0.019785,-0.063251,-0.017266,0.12007,0.13427,0.051656,-0.018928,0.043171,
,,,,,,,,0.042463,0.0065266,-0.0051269,-0.082042,0.11921,0.03563,0.095242,0.10956,-0.046878,-0.13756,0.065096,-0.036923,-0.0771,-0.042534,-0.087521,0.080343,0.035723,0.014977,0.080362,0.071084,0.10254,-0.047986,-0.097861,0.028585,-0.1068,-0.0428,-0.031455,-0.019296,-0.013151,0.020613,-0.11599,-0.00035483,0.089321,-0.045151,0.029851,-0.16681,-0.031045,0.032731,-0.14756,-0.040117,0.019583,0.075877,0.022996,-0.068796,0.044227,0.058819,-0.087135,0.038294,-0.016977,-0.045044,-0.12076,0.086785,0.18092,0.14804,0.062878,-0.060846,-0.045006,0.022859,0.18125,-0.085738,0.023363,-0.0022227,-0.15709,-0.14353,-0.15551,-0.0038625,-0.1015,-0.066261,-0.023108,0.1923,0.053953,0.03525,0.019735,0.1993,0.029903,-0.049951,-0.11382,-0.027664,0.048776,0.093142,-0.059559,0.053995,0.0066798,0.11733,-0.034913,-0.11077,-0.02972,0.074333,0.0038487,0.080102,0.018757,0.049384,0.049389,0.1346,-0.039793,0.027583,-0.08979,-0.020863,0.01211,-0.14989,0.093262,-0.062099,-0.063109,0.08094,-0.043616,-0.0072306,0.093353,-0.052511,-0.035812,0.13025,-0.098206,-0.050647,-0.051862,0.0079528,0.090474,-0.035233,-0.073138,0.050559,-0.043298,-0.024911,-0.14043,0.017936,0.053697,-0.076245,0.060152,0.19522,0.036551,0.08676,-0.094923,0.076792,0.070752,0.046155,-0.020067,-0.2111,-0.01612,-0.057635,0.067931,-0.062357,0.0048476,-0.010979,0.17896,-0.012625,0.12882,-0.069976,-0.061272,0.065595,-0.0040471,0.11877,0.11182,-0.083931,
,,,,,,,,-0.0016353,-0.077443,-0.16509,0.11531,0.0049113,-0.041181,0.099026,-0.080705,-0.015939,0.033733,-0.03613,0.063962,-0.054804,-0.10443,-0.087699,0.0082652,-0.068396,-0.021207,0.081087,0.027006,0.012724,0.02115,0.050523,-0.023785,0.052777,0.15606,0.05559,-0.08012,-0.053711,-0.15601,-0.027407,-0.036146,-0.026706,-0.12187,-0.075314,-0.10524,0.056821,0.043109,-0.099137,0.053705,0.093257,-0.028483,0.074656,0.030694,-0.017291,-0.041448,-0.01675,-0.035943,0.021666,-0.065117,0.027604,-0.038205,0.11229,0.070247,0.019027,-0.10348,-0.12992,-0.032702,0.079362,0.038266,0.085834,0.05034,-0.020136,0.038584,-0.12825,0.038009,0.010766,-0.061419,0.089529,0.062384,-0.098618,-0.035211,0.062681,0.054754,-0.054118,0.022247,-0.11283,0.1083,0.15406,0.076185,-0.066001,0.073939,0.076853,0.072573,-0.033615,0.068226,0.016542,-0.17627,0.051532,0.0059494,0.080526,-0.056867,-0.13856,0.02886,0.057854,-0.021919,-0.089243,-0.057633,-0.035496,-0.010298,0.026142,-0.17222,-0.018243,0.04056,-0.12988,-0.00021974,-0.10298,-0.078193,0.020036,-0.034968,0.0077205,0.024046,-0.059328,-0.096293,0.05011,0.061117,-0.076476,0.13547,0.014188,-0.0048958,-0.069891,0.090969,0.035682,-0.16789,-0.063851,0.0022159,0.0063037,-0.024682,0.010633,-0.014661,-0.00010879,-0.034407,-0.035766,-0.05795,-0.039382,-0.1056,-0.039794,-0.0068064,0.091405,-0.0045693,0.11694,0.023321,0.068456,-0.13044,0.016158,-0.12551,-0.021535,-0.068857,0.076346,-0.14332,
,,,,,,,,-0.002839,0.033598,-0.080191,0.001846,0.0098388,0.24256,0.039644,0.14843,-0.0041259,0.040967,-0.051365,0.10102,0.047086,-0.0045909,0.070999,-0.029615,-0.10676,-0.11062,0.054559,-0.11006,0.0044852,-0.071185,-0.067966,0.015193,-0.11343,-0.0058058,0.067986,-0.062837,0.057706,-0.074739,-0.16136,0.04105,-0.0025626,0.035037,0.11026,0.023748,0.18919,-0.20515,-0.049512,0.11726,-0.089885,0.021998,0.039416,-0.091599,-0.12783,0.032257,0.10032,-0.08193,-0.045093,0.1777,-0.07721,-0.23901,0.098867,0.046363,-0.02304,0.044386,-0.0499,-0.10811,0.018912,0.023099,-0.073138,0.0012228,0.085542,0.065278,-0.09784,-0.034398,-0.081607,-0.10826,0.083103,-0.17266,-1.6205e-05,0.0099494,-0.095144,-0.055483,-0.06403,0.046895,-0.03159,-0.036544,-0.066166,-0.042511,0.041284,-0.095567,0.057546,0.09201,-0.045407,0.051959,0.014966,0.048774,-0.15837,-0.0088434,0.0053888,0.020002,-0.042882,-0.032905,-0.026033,0.12851,-0.05974,0.095303,-0.0068065,-0.055362,-0.033618,-0.083552,-0.051364,-0.089645,-0.088074,-0.11627,-0.059756,0.055687,-0.11141,-0.065551,-0.049175,0.016461,-0.038265,0.1563,-0.03179,-0.040824,-0.037612,0.082548,-0.019953,0.067228,0.12376,0.042631,-0.22789,0.047613,0.028232,-0.04542,-0.024542,0.10595,-0.031547,0.0041825,0.021508,0.074298,0.036081,0.092906,0.016451,-0.027437,0.028212,-0.0082644,0.13092,0.1028,0.04004,0.14931,0.036869,-0.019799,-0.011864,-0.10402,-0.0202,0.085502,-0.0085155,-0.1712,
,,,,,,,,-0.06517,0.055275,0.050011,-0.0039085,-0.080825,0.097673,0.1624,-0.030573,-0.14336,0.0067822,0.12523,0.087953,-0.1703,-0.01712,0.080103,-0.060325,0.064841,-0.094505,-0.0053071,0.12638,0.11419,-0.064333,-0.079241,0.047079,-0.10947,0.045874,0.04365,-0.10093,0.12577,0.076763,-0.031273,0.041246,-0.12315,-0.057307,0.0042619,-0.017619,-0.021915,0.0019784,-0.022348,-0.12533,-0.017055,0.041711,0.0305,0.067352,-0.043916,-0.014972,0.13519,-0.19361,0.12327,0.022819,0.090927,-0.088601,0.070019,0.0005423,0.13314,-0.0526,-0.15514,-0.048606,-0.086939,0.10951,-0.023683,0.056393,0.2766,-0.065188,-0.10528,0.0056853,-0.028921,-0.014818,0.024704,-0.0073773,-0.0099237,0.034339,0.008401,0.0039623,-0.016175,-0.059358,-0.18983,0.0019167,-0.017165,-0.04815,0.045622,-0.044023,-0.007137,0.10692,0.044012,-0.065164,-0.05324,-0.13705,-0.029335,-0.085615,-0.10526,-0.055647,-0.018283,0.024313,0.057215,-0.0040771,0.073806,0.063073,0.11119,0.10329,-0.036396,0.023565,-0.026695,0.13461,-0.094219,-0.075115,-0.053605,0.0038221,0.067109,-0.12897,0.012998,0.16427,0.060816,-0.056401,0.060573,0.15268,-0.05069,-0.062309,0.058067,-0.026239,0.076295,-0.010905,-0.043415,-0.069469,-0.047219,0.0062071,-0.041588,0.12379,0.13069,0.14769,-0.080157,-0.10724,-0.0094244,-0.08825,-0.10531,-0.11161,-0.11817,-0.036076,-0.04009,-0.036539,0.1257,-0.087563,0.0091749,0.16134,-0.14263,0.049359,-0.057099,0.043823,-0.13831,0.10777,
,,,,,,,,0.083175,0.070034,-0.0044814,0.13891,0.097798,0.0098211,0.071094,0.34901,-0.021013,0.012884,0.22319,-0.0028448,0.019266,0.015685,-0.14361,-0.12083,-0.016107,-0.062216,-0.050631,-0.050348,-0.14498,-0.028115,-0.037029,0.027733,0.092172,0.046873,0.062709,-0.0041,-0.0017915,-0.14235,-0.064492,0.16535,0.024679,0.032147,0.018717,0.22465,0.11733,0.1711,0.095999,0.14312,-0.11971,-0.20095,-0.070584,-0.017461,0.23756,-0.035583,0.00016731,-0.038851,-0.058786,0.10681,-0.025149,0.06497,-0.027946,-0.048972,-0.1762,-0.1808,0.054603,-0.04552,0.13904,0.031076,-0.037224,0.14036,0.26229,0.082961,-0.0071463,-0.13993,0.0086213,0.01073,-0.10295,0.072245,-0.063166,0.033056,-0.01385,0.094753,-0.10508,0.024984,-0.066702,0.049349,0.0063267,0.11279,-0.0027589,0.11239,0.024438,-0.20506,0.11893,-0.081501,0.025597,-0.017834,0.047968,0.007546,-0.0074824,-0.10925,0.12616,0.023892,0.019233,-0.026048,0.049178,0.071326,0.055071,0.028426,-0.04141,-0.062462,-0.12863,-0.14404,0.04285,0.15989,-0.032919,-0.02949,-0.047035,0.10263,0.066817,-0.1277,-0.14147,0.062916,-0.048505,-0.18332,0.050552,0.0078576,0.2187,-0.17184,-0.084818,-0.026293,-0.03704,0.17402,0.04969,0.1067,-0.0064881,0.01213,0.048277,0.11341,-0.02881,-0.16113,0.15359,0.01896,-0.017897,0.034378,-0.17668,0.21155,-0.077264,-0.036824,-0.15399,0.063088,0.042162,0.0069653,-0.12738,-0.020707,0.00095115,-0.049172,0.020128,0.051695,
,,,,,,,,-0.010877,-0.056433,-0.091344,-0.041618,-0.04839,-0.084658,-0.03117,-0.050515,0.15689,-0.043106,0.013671,-0.04115,-0.063558,0.081024,-0.012092,0.012523,0.053003,-0.020437,0.018298,-0.057038,0.026916,0.052878,-0.10637,-0.054936,0.00013849,0.030352,0.14329,-0.031734,0.086121,0.11552,-0.0078417,-0.10624,0.0073269,-0.067813,-0.064289,-0.11554,-0.044034,-0.015386,-0.048547,0.10476,0.049503,-0.050132,-0.0044949,0.05879,0.040239,0.037335,0.12132,0.038338,-0.094106,0.078179,0.070442,0.016968,-0.09791,0.095957,0.02876,0.02012,0.083944,0.038325,-0.0091119,0.1172,-0.0054954,0.056786,0.083003,-0.045915,-0.033689,0.08184,0.07801,0.11381,0.019608,-0.056206,0.0088827,0.039496,0.037336,0.14768,0.15418,-0.10349,-0.10998,-0.035108,0.027384,-0.024849,0.001478,0.049459,0.060396,0.03841,0.090555,-0.020857,-0.084276,-0.10722,-0.18621,0.046106,0.15308,-0.056008,0.015421,0.095035,-0.025044,-0.045606,0.0045358,0.0163,0.06558,0.033761,-0.090251,0.077671,0.044216,0.026576,0.0067923,-0.036962,-0.0092499,-0.098727,0.14388,0.07084,0.085358,0.11862,0.018267,0.08348,-0.076315,0.034293,-0.055499,0.031207,-0.0083806,0.0491,0.12459,-0.11132,-0.071996,0.044418,0.046395,-0.0068412,-0.12321,-0.043345,0.040131,0.025786,0.040925,0.082472,0.010249,-0.12103,-0.095994,0.13326,-0.014098,-0.028857,-0.017431,-0.031741,0.0069173,-0.053881,0.017085,-0.094441,-0.047625,-0.12064,-0.098535,0.057711,-0.055619,0.079547,
,,,,,,,,-0.058341,0.036692,-0.051144,-0.00023311,-0.03836,-0.069982,0.035019,0.076302,-0.046603,-0.030359,-0.039099,-0.099941,0.089779,0.04705,0.020571,-0.025884,-0.06789,-0.13462,-0.03806,-0.11624,-0.086377,0.16772,0.0013043,-0.043847,0.031001,0.015652,-0.13916,-0.02547,-0.05689,-0.039527,0.030815,-0.057321,0.043119,-0.10234,0.042704,-0.019912,-0.035115,-0.052598,0.030376,0.0076459,0.1005,-0.032288,0.075967,-0.081116,0.017563,0.023768,-0.012946,-0.0098769,-0.051127,0.017168,0.14079,0.15274,-0.03836,0.092367,0.054834,0.048833,0.069021,0.043464,-0.0092962,0.065286,-0.03697,-0.0098687,0.052344,-0.069222,0.13105,-0.080946,0.037951,0.057662,0.063967,0.06497,-0.057372,-0.02395,0.021397,0.055899,0.04114,-0.055795,-0.14614,-0.075777,0.035118,0.015956,-0.055636,0.16562,0.00050339,0.0031649,-0.10721,-0.010294,0.025719,0.018584,-0.091192,0.10238,-0.018725,-0.039716,-0.12847,0.070731,-0.0093523,-0.035854,-0.014595,-0.14603,0.073893,-0.030579,0.22532,-0.045722,-0.10384,0.055103,0.11989,-0.18345,-0.016343,-0.074876,-0.034957,-0.054417,0.0029298,0.11669,-0.11656,0.042812,0.058222,0.090739,0.13627,0.044321,-0.074044,-0.090613,-0.014868,-0.051738,-0.063632,0.05757,0.015882,0.12817,-0.023367,0.0087754,-0.052874,0.015376,0.18395,0.0089129,-0.16909,0.11835,-0.043568,0.098607,0.12199,0.0049282,0.059543,-0.023201,0.14104,0.022462,0.055539,-0.037249,0.12488,0.035888,-0.088793,0.12835,-0.035693,-0.087155,
