"iter","time","dist","rho","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual","LagGradNorm",
0,0,NaN,1,0.067559,0.010395,26.8527,1,5.5849,5.5833,
1,1.0203,28.4397,3.3333,0.91831,0.073839,14.2149,1.9183,5.4211,5.2193,
2,2.3757,28.4397,3.3333,0.20497,0.018776,17.6292,2.6015,1.2878,1.2446,
3,3.551,3.9394,11.1111,0.052185,0.0037674,19.3815,2.7755,1.2413,1.2382,
4,4.8362,16.0039,11.1111,0.0027227,0.00029016,19.043,2.7968,0.37636,0.37633,
5,5.8259,6.9374,11.1111,0.00060033,1.7139e-05,19.0298,2.7956,0.081542,0.081539,
6,6.9124,1.6737,11.1111,0.00061126,7.1314e-05,19.0153,2.793,0.092999,0.092989,
7,8.0487,3.8995,11.1111,0.0011868,8.5911e-05,19.0031,2.7901,0.023838,0.023771,
8,9.1517,3.7569,37.037,0.00048326,1.8797e-05,19.0071,2.7909,0.039179,0.039175,
9,10.4618,2.553,37.037,0.00034986,1.5935e-05,18.9993,2.7835,0.037125,0.037123,
10,11.8069,5.4594,37.037,0.00035983,2.9184e-05,18.9961,2.791,0.024241,0.024235,
11,13.1307,1.5895,123.4568,0.00015537,1.4923e-05,18.9963,2.7937,0.022057,0.022055,
12,14.4708,1.4304,123.4568,6.8443e-05,6.2202e-06,18.9962,2.7873,0.013885,0.013885,
13,15.8351,0.77833,411.5226,0.00015649,7.1513e-06,18.9958,2.779,0.013117,0.013116,
14,17.1571,2.0477,411.5226,6.3034e-05,4.4208e-06,18.9948,2.7827,0.033394,0.033394,
15,18.5,0.49539,1371.7421,5.148e-05,3.3819e-06,18.9947,2.8001,0.019234,0.019234,
16,19.8581,0.34435,1371.7421,7.2655e-06,7.3181e-07,18.9947,2.7881,0.034341,0.034341,
17,21.2284,0.21861,4572.4737,1.5491e-05,1.3703e-06,18.9944,2.794,0.0081248,0.0081247,
18,22.5709,0.45221,15241.579,1.1697e-05,5.7421e-07,18.9942,2.7749,0.045657,0.045657,
19,23.9384,0.74408,15241.579,6.8071e-06,2.5635e-07,18.9941,2.762,0.12193,0.12193,
20,25.2724,0.063296,15241.579,4.8884e-06,2.3562e-07,18.9941,2.8101,0.047393,0.047393,
21,26.636,0.096566,50805.2634,6.1325e-06,3.0684e-07,18.9938,2.7182,0.091579,0.091579,
22,28.0019,0.74128,50805.2634,1.8408e-06,1.6542e-07,18.9938,2.8117,0.1886,0.1886,
23,29.3519,0.032576,169350.8781,3.2864e-06,1.4054e-07,18.9937,2.8128,0.084163,0.084163,
24,29.4067,0.040732,169350.8781,9.6063e-08,4.821e-09,18.9937,2.7879,0.16077,0.16077,
25,29.472,4.9953e-06,169350.8781,4.3991e-12,1.7306e-13,18.9937,2.7879,0.00065422,0.00065422,
26,30.84,9.6693e-07,564502.9269,8.3628e-07,4.567e-08,18.9937,2.846,0.0023156,0.0023156,
27,31.0049,0.069159,564502.9269,2.8892e-07,1.7148e-08,18.9937,2.8011,0.29208,0.29208,
28,31.0447,3.2409e-05,564502.9269,9.2297e-12,8.5945e-13,18.9937,2.8011,0.0022491,0.0022491,
29,31.1823,5.3496e-07,1881676.4232,3.3805e-09,7.2137e-11,18.9937,2.8011,0.002168,0.002168,
30,31.216,0.00048038,1881676.4232,3.4127e-12,1.6492e-13,18.9937,2.8011,0.0010295,0.0010295,
